name,gender,race,length,fl_is_v,ll_is_v,first_2,last_2,first_3,last_3
venecia,1,0,7,0,1,ve,ia,ven,cia
keshia,1,0,6,0,1,ke,ia,kes,hia
dierdre,1,0,7,0,1,di,re,die,dre
ernestine,1,0,9,1,1,er,ne,ern,ine
laurie,1,0,6,0,1,la,ie,lau,rie
mariela,1,0,7,0,1,ma,la,mar,ela
orlesa,1,0,6,1,1,or,sa,orl,esa
tammie,1,0,6,0,1,ta,ie,tam,mie
carine,1,0,6,0,1,ca,ne,car,ine
jane,1,0,4,0,1,ja,ne,jan,ane
titilayo,1,0,8,0,1,ti,yo,tit,ayo
qmetee,1,0,6,0,1,qm,ee,qme,tee
june,1,0,4,0,1,ju,ne,jun,une
jessie,1,0,6,0,1,je,ie,jes,sie
zoro,1,0,4,0,1,zo,ro,zor,oro
sonji,1,0,5,0,1,so,ji,son,nji
kendrioa,1,0,8,0,1,ke,oa,ken,ioa
zenithia,1,0,8,0,1,ze,ia,zen,hia
guecoba,1,0,7,0,1,gu,ba,gue,oba
sarethya,1,0,8,0,1,sa,ya,sar,hya
yarkmealer,1,0,10,0,0,ya,er,yar,ler
fermisha,1,0,8,0,1,fe,ha,fer,sha
sherese,1,0,7,0,1,sh,se,she,ese
kathryn,1,0,7,0,0,ka,yn,kat,ryn
shanice,1,0,7,0,1,sh,ce,sha,ice
jerrica,1,0,7,0,1,je,ca,jer,ica
lakeisha,1,0,8,0,1,la,ha,lak,sha
batsheba,1,0,8,0,1,ba,ba,bat,eba
angeti,1,0,6,1,1,an,ti,ang,eti
cortney,1,0,7,0,0,co,ey,cor,ney
tamarra,1,0,7,0,1,ta,ra,tam,rra
tarron,1,0,6,0,0,ta,on,tar,ron
monica,1,0,6,0,1,mo,ca,mon,ica
ian,1,0,3,1,0,ia,an,ian,ian
jimmiel,1,0,7,0,0,ji,el,jim,iel
thursday,1,0,8,0,0,th,ay,thu,day
brittany,1,0,8,0,0,br,ny,bri,any
phadael,1,0,7,0,0,ph,el,pha,ael
delia,1,0,5,0,1,de,ia,del,lia
ersela,1,0,6,1,1,er,la,ers,ela
kayla,1,0,5,0,1,ka,la,kay,yla
mikesha,1,0,7,0,1,mi,ha,mik,sha
laporshia,1,0,9,0,1,la,ia,lap,hia
tyrisha,1,0,7,0,1,ty,ha,tyr,sha
laquita,1,0,7,0,1,la,ta,laq,ita
melonea,1,0,7,0,1,me,ea,mel,nea
shantavious,1,0,11,0,0,sh,us,sha,ous
keisha,1,0,6,0,1,ke,ha,kei,sha
georgette,1,0,9,0,1,ge,te,geo,tte
vickie,1,0,6,0,1,vi,ie,vic,kie
laneka,1,0,6,0,1,la,ka,lan,eka
michelle,1,0,8,0,1,mi,le,mic,lle
idala,1,0,5,1,1,id,la,ida,ala
quanesha,1,0,8,0,1,qu,ha,qua,sha
tenecia,1,0,7,0,1,te,ia,ten,cia
tiesha,1,0,6,0,1,ti,ha,tie,sha
kiera,1,0,5,0,1,ki,ra,kie,era
diane,1,0,5,0,1,di,ne,dia,ane
mable,1,0,5,0,1,ma,le,mab,ble
alvati,1,0,6,1,1,al,ti,alv,ati
ursula,1,0,6,1,1,ur,la,urs,ula
elaine,1,0,6,1,1,el,ne,ela,ine
yvonne,1,0,6,0,1,yv,ne,yvo,nne
jenieka,1,0,7,0,1,je,ka,jen,eka
keturah,1,0,7,0,0,ke,ah,ket,rah
metika,1,0,6,0,1,me,ka,met,ika
shamiekka,1,0,9,0,1,sh,ka,sha,kka
wilhemi,1,0,7,0,1,wi,mi,wil,emi
kwanzara,1,0,8,0,1,kw,ra,kwa,ara
jaime,1,0,5,0,1,ja,me,jai,ime
femesha,1,0,7,0,1,fe,ha,fem,sha
marsha,1,0,6,0,1,ma,ha,mar,sha
shal,1,0,4,0,0,sh,al,sha,hal
tenisha,1,0,7,0,1,te,ha,ten,sha
adrien,1,0,6,1,0,ad,en,adr,ien
daria,1,0,5,0,1,da,ia,dar,ria
shadesia,1,0,8,0,1,sh,ia,sha,sia
latoria,1,0,7,0,1,la,ia,lat,ria
phyllis,1,0,7,0,0,ph,is,phy,lis
ukenia,1,0,6,1,1,uk,ia,uke,nia
vanita,1,0,6,0,1,va,ta,van,ita
jennyse,1,0,7,0,1,je,se,jen,yse
francietta,1,0,10,0,1,fr,ta,fra,tta
keira,1,0,5,0,1,ke,ra,kei,ira
shanta,1,0,6,0,1,sh,ta,sha,nta
jamisha,1,0,7,0,1,ja,ha,jam,sha
iris,1,0,4,1,0,ir,is,iri,ris
babetta,1,0,7,0,1,ba,ta,bab,tta
rekenda,1,0,7,0,1,re,da,rek,nda
slynithia,1,0,9,0,1,sl,ia,sly,hia
santa,1,0,5,0,1,sa,ta,san,nta
bobby,1,0,5,0,0,bo,by,bob,bby
stacy,1,0,5,0,0,st,cy,sta,acy
alex,1,0,4,1,0,al,ex,ale,lex
fredkedra,1,0,9,0,1,fr,ra,fre,dra
jamie,1,0,5,0,1,ja,ie,jam,mie
rachel,1,0,6,0,0,ra,el,rac,hel
shakevia,1,0,8,0,1,sh,ia,sha,via
tanika,1,0,6,0,1,ta,ka,tan,ika
deanne,1,0,6,0,1,de,ne,dea,nne
shebeyonne,1,0,10,0,1,sh,ne,she,nne
loveria,1,0,7,0,1,lo,ia,lov,ria
virginia,1,0,8,0,1,vi,ia,vir,nia
laquiata,1,0,8,0,1,la,ta,laq,ata
zykira,1,0,6,0,1,zy,ra,zyk,ira
tanesha,1,0,7,0,1,ta,ha,tan,sha
shakeya,1,0,7,0,1,sh,ya,sha,eya
jasmine,1,0,7,0,1,ja,ne,jas,ine
dyw,1,0,3,0,0,dy,yw,dyw,dyw
lekeshia,1,0,8,0,1,le,ia,lek,hia
dean,1,0,4,0,0,de,an,dea,ean
barbara,1,0,7,0,1,ba,ra,bar,ara
anquette,1,0,8,1,1,an,te,anq,tte
bonnie,1,0,6,0,1,bo,ie,bon,nie
emily,1,0,5,1,0,em,ly,emi,ily
alltawan,1,0,8,1,0,al,an,all,wan
starce,1,0,6,0,1,st,ce,sta,rce
kiairra,1,0,7,0,1,ki,ra,kia,rra
dawn,1,0,4,0,0,da,wn,daw,awn
vonzay,1,0,6,0,0,vo,ay,von,zay
windy,1,0,5,0,0,wi,dy,win,ndy
sharday,1,0,7,0,0,sh,ay,sha,day
chiquita,1,0,8,0,1,ch,ta,chi,ita
angel,1,0,5,1,0,an,el,ang,gel
quachetta,1,0,9,0,1,qu,ta,qua,tta
jalinqua,1,0,8,0,1,ja,ua,jal,qua
derlyn,1,0,6,0,0,de,yn,der,lyn
keyuan,1,0,6,0,0,ke,an,key,uan
kaleigh,1,0,7,0,0,ka,gh,kal,igh
eloise,1,0,6,1,1,el,se,elo,ise
norgiea,1,0,7,0,1,no,ea,nor,iea
celese,1,0,6,0,1,ce,se,cel,ese
irene,1,0,5,1,1,ir,ne,ire,ene
nichole,1,0,7,0,1,ni,le,nic,ole
desha,1,0,5,0,1,de,ha,des,sha
myrlaine,1,0,8,0,1,my,ne,myr,ine
odessa,1,0,6,1,1,od,sa,ode,ssa
shannon,1,0,7,0,0,sh,on,sha,non
lakita,1,0,6,0,1,la,ta,lak,ita
tricia,1,0,6,0,1,tr,ia,tri,cia
lillie,1,0,6,0,1,li,ie,lil,lie
thasa,1,0,5,0,1,th,sa,tha,asa
devanette,1,0,9,0,1,de,te,dev,tte
chenika,1,0,7,0,1,ch,ka,che,ika
lakella,1,0,7,0,1,la,la,lak,lla
marilyn,1,0,7,0,0,ma,yn,mar,lyn
marion,1,0,6,0,0,ma,on,mar,ion
odette,1,0,6,1,1,od,te,ode,tte
sheila,1,0,6,0,1,sh,la,she,ila
thea,1,0,4,0,1,th,ea,the,hea
tonja,1,0,5,0,1,to,ja,ton,nja
vonice,1,0,6,0,1,vo,ce,von,ice
kiara,1,0,5,0,1,ki,ra,kia,ara
queneshia,1,0,9,0,1,qu,ia,que,hia
tasara,1,0,6,0,1,ta,ra,tas,ara
conchetia,1,0,9,0,1,co,ia,con,tia
keshara,1,0,7,0,1,ke,ra,kes,ara
latisha,1,0,7,0,1,la,ha,lat,sha
tika,1,0,4,0,1,ti,ka,tik,ika
theresa,1,0,7,0,1,th,sa,the,esa
vikki,1,0,5,0,1,vi,ki,vik,kki
tanya,1,0,5,0,1,ta,ya,tan,nya
dashan,1,0,6,0,0,da,an,das,han
bijan,1,0,5,0,0,bi,an,bij,jan
virgie,1,0,6,0,1,vi,ie,vir,gie
zella,1,0,5,0,1,ze,la,zel,lla
carol,1,0,5,0,0,ca,ol,car,rol
breyan,1,0,6,0,0,br,an,bre,yan
caroline,1,0,8,0,1,ca,ne,car,ine
felisa,1,0,6,0,1,fe,sa,fel,isa
likita,1,0,6,0,1,li,ta,lik,ita
nora,1,0,4,0,1,no,ra,nor,ora
shasha,1,0,6,0,1,sh,ha,sha,sha
sydella,1,0,7,0,1,sy,la,syd,lla
tamesha,1,0,7,0,1,ta,ha,tam,sha
tonie,1,0,5,0,1,to,ie,ton,nie
tressie,1,0,7,0,1,tr,ie,tre,sie
ellisha,1,0,7,1,1,el,ha,ell,sha
bria,1,0,4,0,1,br,ia,bri,ria
ivey,1,0,4,1,0,iv,ey,ive,vey
lacoya,1,0,6,0,1,la,ya,lac,oya
lakesha,1,0,7,0,1,la,ha,lak,sha
lashawndra,1,0,10,0,1,la,ra,las,dra
mary jean,1,0,9,0,0,ma,an,mar,ean
tashee,1,0,6,0,1,ta,ee,tas,hee
willie,1,0,6,0,1,wi,ie,wil,lie
ciera,1,0,5,0,1,ci,ra,cie,era
elizabeth,1,0,9,1,0,el,th,eli,eth
krystal,1,0,7,0,0,kr,al,kry,tal
jameisha,1,0,8,0,1,ja,ha,jam,sha
samantha,1,0,8,0,1,sa,ha,sam,tha
shemira,1,0,7,0,1,sh,ra,she,ira
kerteshia,1,0,9,0,1,ke,ia,ker,hia
laura,1,0,5,0,1,la,ra,lau,ura
opreail,1,0,7,1,0,op,il,opr,ail
audrey,1,0,6,1,0,au,ey,aud,rey
bresha,1,0,6,0,1,br,ha,bre,sha
dorothea,1,0,8,0,1,do,ea,dor,hea
francesca,1,0,9,0,1,fr,ca,fra,sca
iesha,1,0,5,1,1,ie,ha,ies,sha
ivory,1,0,5,1,0,iv,ry,ivo,ory
latrice,1,0,7,0,1,la,ce,lat,ice
keitha,1,0,6,0,1,ke,ha,kei,tha
