name,gender,race,length,fl_is_v,ll_is_v,first_2,last_2,first_3,last_3
kristopher,0,2,10,0,0,kr,er,kri,her
alexus,0,2,6,1,0,al,us,ale,xus
agapito,0,2,7,1,1,ag,to,aga,ito
zacarias,0,2,8,0,0,za,as,zac,ias
mourad,0,2,6,0,0,mo,ad,mou,rad
jackie,0,2,6,0,1,ja,ie,jac,kie
charles  iii,0,2,12,0,1,ch,ii,cha,iii
denis,0,2,5,0,0,de,is,den,nis
samuel  iii,0,2,11,0,1,sa,ii,sam,iii
brent,0,2,5,0,0,br,nt,bre,ent
dwayne,0,2,6,0,1,dw,ne,dwa,yne
wilfred,0,2,7,0,0,wi,ed,wil,red
camelot,0,2,7,0,0,ca,ot,cam,lot
hany,0,2,4,0,0,ha,ny,han,any
waring,0,2,6,0,0,wa,ng,war,ing
jerame,0,2,6,0,1,je,me,jer,ame
lane,0,2,4,0,1,la,ne,lan,ane
dominick,0,2,8,0,0,do,ck,dom,ick
john  iii,0,2,9,0,1,jo,ii,joh,iii
jonnie,0,2,6,0,1,jo,ie,jon,nie
sonny,0,2,5,0,0,so,ny,son,nny
richard  iii,0,2,12,0,1,ri,ii,ric,iii
dalton,0,2,6,0,0,da,on,dal,ton
danny,0,2,5,0,0,da,ny,dan,nny
leroy,0,2,5,0,0,le,oy,ler,roy
lopaka,0,2,6,0,1,lo,ka,lop,aka
santi,0,2,5,0,1,sa,ti,san,nti
newell,0,2,6,0,0,ne,ll,new,ell
saxon,0,2,5,0,0,sa,on,sax,xon
